hasPosition	official.ttl
workInOrganization	official.ttl
hasBlue	color.ttl
hasGreen	color.ttl
hasHexCode	color.ttl
hasRGBCode	color.ttl
hasRed	color.ttl
isPrimaryColor	color.ttl
hasCapacity	transportation.ttl
hasMake	transportation.ttl
hasMaxSpeed	transportation.ttl
hasModel	transportation.ttl
hasSpeed	transportation.ttl
operatedBy	transportation.ttl
ownedBy	transportation.ttl
cause	disease.ttl
name	disease.ttl
symptom	disease.ttl
treatment	disease.ttl
advocateFor	abolitionist.ttl
participatedIn	abolitionist.ttl
hasPart	head.ttl
hasColor	figure.ttl
hasMaterial	figure.ttl
hasShape	figure.ttl
age	hero.ttl
defeats	hero.ttl
hasName	hero.ttl
hasOriginStory	hero.ttl
hasPower	hero.ttl
hasSuperPower	hero.ttl
isMale	hero.ttl
name	hero.ttl
secretIdentity	hero.ttl
attends	society.ttl
belongsTo	society.ttl
consistsOf	society.ttl
hasCulturalNorm	society.ttl
hasInstitution	society.ttl
hasMember	society.ttl
hasRole	society.ttl
closingDate	exhibit.ttl
curator	exhibit.ttl
description	exhibit.ttl
endDate	exhibit.ttl
item	exhibit.ttl
itemName	exhibit.ttl
itemType	exhibit.ttl
location	exhibit.ttl
name	exhibit.ttl
openingDate	exhibit.ttl
startDate	exhibit.ttl
title	exhibit.ttl
belongsToGenre	literature.ttl
title	literature.ttl
writtenBy	literature.ttl
capacity	vessel.ttl
madeOf	vessel.ttl
name	vessel.ttl
partOf	vessel.ttl
size	vessel.ttl
hasRole	role.ttl
assistanceProvider	assistance.ttl
assistanceReceiver	assistance.ttl
assistanceType	assistance.ttl
providerName	assistance.ttl
receiverName	assistance.ttl
belongsIn	community.ttl
hasMember	community.ttl
location	community.ttl
name	community.ttl
companyName	work.ttl
employeeName	work.ttl
employeeNumber	work.ttl
endDate	work.ttl
jobPosition	work.ttl
startDate	work.ttl
hasFurniture	room.ttl
isPartOf	room.ttl
hasCaptain	ship.ttl
hasCrew	ship.ttl
hasName	ship.ttl
hasSize	ship.ttl
hasSpeed	ship.ttl
raceOf	race.ttl
depth	sea.ttl
hasArea	sea.ttl
hasDepth	sea.ttl
isPartOf	sea.ttl
location	sea.ttl
salinity	sea.ttl
temperature	sea.ttl
courses	ed.ttl
dateOfPurchase	purchase.ttl
hasBuyer	purchase.ttl
hasCustomer	purchase.ttl
hasDate	purchase.ttl
hasPrice	purchase.ttl
hasProduct	purchase.ttl
hasQuantity	purchase.ttl
price	purchase.ttl
associatedWith	reputation.ttl
contributedBy	reputation.ttl
hasComment	reputation.ttl
hasRating	reputation.ttl
hasBookingNumber	travel.ttl
hasDeparture	travel.ttl
hasDestination	travel.ttl
hasDuration	travel.ttl
hasEndDate	travel.ttl
hasPrice	travel.ttl
hasStartDate	travel.ttl
hasTransport	travel.ttl
hasImpact	risk.ttl
hasProbability	risk.ttl
hasRiskAssessment	risk.ttl
hasRiskFactor	risk.ttl
hasRiskLevel	risk.ttl
hasRiskManagement	risk.ttl
hasPrice	total.ttl
hasTotal	total.ttl
isItemOf	total.ttl
hasDeadline	opportunity.ttl
hasOpportunity	opportunity.ttl
establishedOn	fact.ttl
hasFact	fact.ttl
refersSubject	fact.ttl
validatedBy	fact.ttl
hasPartner	couple.ttl
hasMember	militia.ttl
hasRole	militia.ttl
hasWeapon	militia.ttl
age	person.ttl
city	person.ttl
country	person.ttl
isMarried	person.ttl
livesIn	person.ttl
name	person.ttl
dealsDamage	attack.ttl
hasTarget	attack.ttl
hasAuthor	biography.ttl
hasBiography	biography.ttl
hasPublicationDate	biography.ttl
hasSubject	biography.ttl
attendsCourt	lawyer.ttl
hasEducation	lawyer.ttl
hasExperience	lawyer.ttl
hasLicense	lawyer.ttl
hasName	lawyer.ttl
hasSpecialization	lawyer.ttl
name	lawyer.ttl
practicesArea	lawyer.ttl
specialty	lawyer.ttl
worksAt	lawyer.ttl
worksIn	lawyer.ttl
causes	loss.ttl
date	loss.ttl
dueTo	loss.ttl
isMeasuredIn	loss.ttl
member	member.ttl
hasCreator	statue.ttl
hasLocation	statue.ttl
hasMaterial	statue.ttl
hasCastle	kingdom.ttl
hasKing	kingdom.ttl
hasPrince	kingdom.ttl
hasPrincess	kingdom.ttl
hasQueen	kingdom.ttl
hasBirthDate	life.ttl
hasBreed	life.ttl
hasColor	life.ttl
hasDeathDate	life.ttl
hasName	life.ttl
hasMember	group.ttl
memberCount	group.ttl
name	group.ttl
age	guest.ttl
gender	guest.ttl
hasAddress	guest.ttl
hasGender	guest.ttl
hasInvitation	guest.ttl
hasName	guest.ttl
isAttendingEvent	guest.ttl
name	guest.ttl
status	guest.ttl
stayDuration	guest.ttl
staysAt	guest.ttl
date	release.ttl
name	release.ttl
producedBy	release.ttl
version	release.ttl
attends	student.ttl
enrolls	student.ttl
hasGPA	student.ttl
hasMajor	student.ttl
hasMinor	student.ttl
handlesFire	fire.ttl
hasDepartment	fire.ttl
hasSeverity	fire.ttl
hasSource	fire.ttl
producesHeat	fire.ttl
producesLight	fire.ttl
producesSmoke	fire.ttl
triggers	fire.ttl
age	support.ttl
name	support.ttl
providedBy	support.ttl
providesSupport	support.ttl
providesSupportTo	support.ttl
receivesSupport	support.ttl
representsSupportIn	support.ttl
from	escape.ttl
method	escape.ttl
reason	escape.ttl
time	escape.ttl
to	escape.ttl
hasBelief	belief.ttl
hasBeliever	belief.ttl
hasContent	belief.ttl
hasEvidence	belief.ttl
hasStrength	belief.ttl
hasTruthValue	belief.ttl
hasAge	household.ttl
hasFurniture	household.ttl
hasMember	household.ttl
hasName	household.ttl
hasRoom	household.ttl
captivityState	captivity.ttl
duration	treatment.ttl
name	treatment.ttl
sideEffects	treatment.ttl
treats	treatment.ttl
type	treatment.ttl
hasRank	veteran.ttl
hasReceivedMedal	veteran.ttl
hasServedInWar	veteran.ttl
hasServiceLength	veteran.ttl
hasArea	country.ttl
hasCapital	country.ttl
hasName	country.ttl
hasPopulation	country.ttl
isInContinent	country.ttl
hasBeneficiaryGroup	emancipation.ttl
hasDate	emancipation.ttl
hasLocation	emancipation.ttl
hasType	emancipation.ttl
actsOnBehalfOf	behalf.ttl
represents	behalf.ttl
hasAge	reader.ttl
hasName	reader.ttl
reads	reader.ttl
hasOffender	assault.ttl
hasSeverity	assault.ttl
hasVictim	assault.ttl
occurredAt	assault.ttl
hasBirthDate	painter.ttl
hasName	painter.ttl
hasStyle	painter.ttl
hasCurrency	money.ttl
hasExchangeRate	money.ttl
involves	money.ttl
hasAuthor	page.ttl
hasContent	page.ttl
hasDate	page.ttl
hasName	page.ttl
hasTitle	page.ttl
authors	biographer.ttl
hasWritten	biographer.ttl
isAbout	biographer.ttl
isSubjectOf	biographer.ttl
isWrittenBy	biographer.ttl
hasAge	resident.ttl
hasName	resident.ttl
residesIn	resident.ttl
hasDenomination	prayer.ttl
hasDuration	prayer.ttl
hasPurpose	prayer.ttl
isPrayedBy	prayer.ttl
dateOfBirth	physician.ttl
email	physician.ttl
firstName	physician.ttl
gender	physician.ttl
hasPatient	physician.ttl
hasSpecialization	physician.ttl
lastName	physician.ttl
phone	physician.ttl
specialty	physician.ttl
worksIn	physician.ttl
endOfYear	year.ttl
hasYear	year.ttl
hasLocation	estate.ttl
hasOwner	estate.ttl
hasValue	estate.ttl
hasPublished	historian.ttl
studiesPeriod	historian.ttl
writesAbout	historian.ttl
hasEndTime	time.ttl
hasStartTime	time.ttl
isInTimezone	time.ttl
hasLocation	situation.ttl
hasParticipant	situation.ttl
hasTime	situation.ttl
belongsChurch	priest.ttl
performsRituals	priest.ttl
lastName	surname.ttl
hasAuthor	autobiography.ttl
hasBirthdate	autobiography.ttl
conductsService	congregation.ttl
hasMember	congregation.ttl
location	congregation.ttl
hasPart	day.ttl
calculateArea	area.ttl
height	area.ttl
width	area.ttl
hasCountySeat	county.ttl
hasName	county.ttl
hasPopulation	county.ttl
inState	county.ttl
locatedInState	county.ttl
amount	contribution.ttl
contributor	contribution.ttl
date	contribution.ttl
recipient	contribution.ttl
hasAuthor	story.ttl
hasCharacterName	story.ttl
hasCharacters	story.ttl
hasGenre	story.ttl
hasGenreName	story.ttl
hasName	story.ttl
hasPlot	story.ttl
hasTitle	story.ttl
cause	effect.ttl
duration	effect.ttl
intensity	effect.ttl
result	effect.ttl
type	effect.ttl
hasDateTime	kidnapping.ttl
hasDuration	kidnapping.ttl
hasKidnapper	kidnapping.ttl
hasLocation	kidnapping.ttl
hasRansom	kidnapping.ttl
hasVictim	kidnapping.ttl
casualties	battle.ttl
combatant	battle.ttl
date	battle.ttl
forceSize	battle.ttl
hasDate	battle.ttl
hasLocation	battle.ttl
hasName	battle.ttl
hasParticipatingCountry	battle.ttl
hasResult	battle.ttl
name	battle.ttl
participant	battle.ttl
place	battle.ttl
sideA	battle.ttl
sideB	battle.ttl
amount	fund.ttl
currency	fund.ttl
description	fund.ttl
hasInvestment	fund.ttl
name	fund.ttl
dueDate	effort.ttl
effortInvested	effort.ttl
effortUnit	effort.ttl
taskName	effort.ttl
abolitionActivity	antislavery.ttl
participatesInActivity	antislavery.ttl
wrotePublication	antislavery.ttl
color	thing.ttl
material	thing.ttl
shape	thing.ttl
abolishedSlavery	slavery.ttl
hasMaster	slavery.ttl
helpedEscape	slavery.ttl
involvedInTrade	slavery.ttl
ownsSlave	slavery.ttl
tradedSlaves	slavery.ttl
birthCountry	origin.ttl
birthYear	origin.ttl
hasCityOfOrigin	origin.ttl
hasCountryOfOrigin	origin.ttl
hasOrigin	origin.ttl
hasYearOfOrigin	origin.ttl
manufacturingCountry	origin.ttl
manufacturingYear	origin.ttl
name	origin.ttl
originatedAt	origin.ttl
originatedFrom	origin.ttl
author	publication.ttl
isbn	publication.ttl
pageCount	publication.ttl
publisher	publication.ttl
title	publication.ttl
year	publication.ttl
hasConversionFactor	conversion.ttl
hasInput	conversion.ttl
hasInputUnit	conversion.ttl
hasOutput	conversion.ttl
hasOutputUnit	conversion.ttl
unitName	conversion.ttl
unitSymbol	conversion.ttl
location	audience.ttl
size	audience.ttl
type	audience.ttl
age	boy.ttl
hasPet	boy.ttl
name	boy.ttl
playsSport	boy.ttl
area	settlement.ttl
name	settlement.ttl
population	settlement.ttl
dateOccurred	circumstance.ttl
hasEffect	circumstance.ttl
hasFactor	circumstance.ttl
hasImpact	circumstance.ttl
hasTimeFrame	circumstance.ttl
involvedPerson	circumstance.ttl
location	circumstance.ttl
occursAt	circumstance.ttl
occursIn	circumstance.ttl
outcome	circumstance.ttl
amount	earning.ttl
earner	earning.ttl
hasCurrency	earning.ttl
age	instance.ttl
gender	instance.ttl
hasInstance	instance.ttl
hasInstanceTime	instance.ttl
isInstanceOf	instance.ttl
name	instance.ttl
hasDestination	expedition.ttl
hasEndDate	expedition.ttl
hasLeader	expedition.ttl
hasStartDate	expedition.ttl
hasStartLocation	expedition.ttl
author	publisher.ttl
date	publisher.ttl
founded	publisher.ttl
location	publisher.ttl
name	publisher.ttl
publishes	publisher.ttl
title	publisher.ttl
bestFriend	friendship.ttl
friend	friendship.ttl
friendshipFromDate	friendship.ttl
hasFriend	friendship.ttl
hasCity	homeland.ttl
hasCountry	homeland.ttl
hasPopulation	homeland.ttl
hasRegion	homeland.ttl
officialLanguage	homeland.ttl
hasExperience	laborer.ttl
hasSkill	laborer.ttl
name	laborer.ttl
worksInIndustry	laborer.ttl
bornIn	native.ttl
countryOfOrigin	native.ttl
name	native.ttl
nativeLanguage	native.ttl
origin	native.ttl
speaks	native.ttl
amount	wage.ttl
currency	wage.ttl
frequency	wage.ttl
actsIn	actor.ttl
hasAge	actor.ttl
hasAward	actor.ttl
hasGender	actor.ttl
hasName	actor.ttl
hasNationality	actor.ttl
name	actor.ttl
hasColor	cotton.ttl
hasTexture	cotton.ttl
isOrganic	cotton.ttl
isUsedIn	cotton.ttl
duration	pension.ttl
hasBeneficiary	pension.ttl
hasFunding	pension.ttl
hasPensionPlan	pension.ttl
hasRetiree	pension.ttl
hasStartAge	pension.ttl
hasTerms	pension.ttl
monthlyAmount	pension.ttl
startAge	pension.ttl
hasEndDate	association.ttl
hasMember	association.ttl
hasStartDate	association.ttl
hasTitle	association.ttl
endTime	attempt.ttl
hasAttempt	attempt.ttl
hasDescription	attempt.ttl
hasObjective	attempt.ttl
startTime	attempt.ttl
success	attempt.ttl
classIn	school.ttl
hasClass	school.ttl
hasGrade	school.ttl
hasStudent	school.ttl
hasSubject	school.ttl
hasTeacher	school.ttl
ontology	school.ttl
studying	school.ttl
teaches	school.ttl
gaveTestimony	witness.ttl
hasWitness	witness.ttl
description	favor.ttl
performs	favor.ttl
receives	favor.ttl
conductedBy	study.ttl
evaluate	study.ttl
evaluateResult	study.ttl
hasDuration	study.ttl
hasName	study.ttl
hasResearcher	study.ttl
hasStudyField	study.ttl
hasSubject	study.ttl
hasTitle	study.ttl
usesTool	study.ttl
hasResponse	response.ttl
age	supporter.ttl
name	supporter.ttl
orgName	supporter.ttl
orgType	supporter.ttl
supportedBy	supporter.ttl
supportedOrganization	supporter.ttl
supports	supporter.ttl
hasArrivalEntity	arrival.ttl
hasArrivalLocation	arrival.ttl
hasArrivalMode	arrival.ttl
hasArrivalTime	arrival.ttl
hasPerson	arrival.ttl
abbreviation	unit.ttl
conversionFactor	unit.ttl
unitsOf	unit.ttl
endPoint	line.ttl
length	line.ttl
startPoint	line.ttl
startingPoint	line.ttl
x	line.ttl
y	line.ttl
hasChild	parent.ttl
hasParent	parent.ttl
hasAuthor	report.ttl
hasContent	report.ttl
hasDate	report.ttl
hasTitle	report.ttl
hasChild	descent.ttl
hasParent	descent.ttl
hasSibling	descent.ttl
concerns	controversy.ttl
hasActor	controversy.ttl
hasEndDate	controversy.ttl
hasStakeholder	controversy.ttl
hasStartDate	controversy.ttl
hasSubject	controversy.ttl
participatesIn	controversy.ttl
belongsGroup	rebel.ttl
hasCause	rebel.ttl
usesWeapon	rebel.ttl
hasNumericValue	value.ttl
hasValue	value.ttl
causes	cause.ttl
hasCause	cause.ttl
isCauseOf	cause.ttl
auntOf	relative.ttl
cousinOf	relative.ttl
fatherOf	relative.ttl
grandFatherOf	relative.ttl
grandMotherOf	relative.ttl
motherOf	relative.ttl
siblingOf	relative.ttl
uncleOf	relative.ttl
hasStatus	status.ttl
area	nation.ttl
capital	nation.ttl
currency	nation.ttl
hasArea	nation.ttl
hasCapital	nation.ttl
hasCode	nation.ttl
hasContinent	nation.ttl
hasName	nation.ttl
hasPopulation	nation.ttl
isInRegion	nation.ttl
name	nation.ttl
population	nation.ttl
affectedObject	damage.ttl
affects	damage.ttl
cause	damage.ttl
causedBy	damage.ttl
hasCause	damage.ttl
hasConsequence	damage.ttl
hasSeverity	damage.ttl
hasType	damage.ttl
location	damage.ttl
severity	damage.ttl
timeOfOccurrence	damage.ttl
forPurpose	use.ttl
hasUse	use.ttl
computationMethod	mean.ttl
hasIndividualNumber	mean.ttl
hasMeanValue	mean.ttl
hasNumberSet	mean.ttl
value	mean.ttl
author	writing.ttl
genre	writing.ttl
publishedDate	writing.ttl
affectedBy	influence.ttl
hasInfluence	influence.ttl
hasInfluenceFactor	influence.ttl
hasInfluencePower	influence.ttl
influencedBy	influence.ttl
born	ancestry.ttl
hasAncestor	ancestry.ttl
hasChild	ancestry.ttl
hasDateOfBirth	ancestry.ttl
hasDescendant	ancestry.ttl
hasFather	ancestry.ttl
hasMother	ancestry.ttl
hasPlaceOfBirth	ancestry.ttl
hasSibling	ancestry.ttl
name	ancestry.ttl
hasDepartment	institution.ttl
hasFunction	institution.ttl
hasGrade	institution.ttl
hasName	institution.ttl
hasFruit	plantation.ttl
hasHerb	plantation.ttl
hasTree	plantation.ttl
location	plantation.ttl
name	plantation.ttl
sizeInHectares	plantation.ttl
hasName	enslaver.ttl
hasSlave	enslaver.ttl
hasDirection	force.ttl
hasMagnitude	force.ttl
isTypeOf	force.ttl
hasMajority	majority.ttl
voteCount	majority.ttl
hasCandidate	politic.ttl
hasMember	politic.ttl
hasParty	politic.ttl
hasPolitician	politic.ttl
hasConclusion	argument.ttl
hasPremise	argument.ttl
belongsCountry	president.ttl
hadPreviousPosition	president.ttl
hasTerm	president.ttl
brother	brother.ttl
sibling	brother.ttl
hasAxle	wagon.ttl
hasWheel	wagon.ttl
belongsToDomain	idea.ttl
hasDateCreated	idea.ttl
hasIdea	idea.ttl
hasName	idea.ttl
hasOriginator	idea.ttl
relatedTo	idea.ttl
age	governor.ttl
firstName	governor.ttl
governsRDF	governor.ttl
hasGovernor	governor.ttl
lastName	governor.ttl
name	governor.ttl
periodOfGovernance	governor.ttl
stateGoverned	governor.ttl
termEnd	governor.ttl
termStart	governor.ttl
activityHasDifficulty	difficulty.ttl
hasActor	play.ttl
hasDirector	play.ttl
hasLocation	play.ttl
hasScript	play.ttl
performance	play.ttl
hasCapacity	tavern.ttl
hasLocation	tavern.ttl
hasManager	tavern.ttl
hasName	tavern.ttl
hasOpeningHours	tavern.ttl
hasOwner	tavern.ttl
servesAlcohol	tavern.ttl
servesAlcoholicBeverages	tavern.ttl
endTime	history.ttl
happenedDuring	history.ttl
involvedPerson	history.ttl
personName	history.ttl
placeName	history.ttl
startTime	history.ttl
tookPlaceIn	history.ttl
hasRelationship	relationship.ttl
isTypeOf	relationship.ttl
actsIn	agent.ttl
hasAbility	agent.ttl
performs	agent.ttl
worksIn	agent.ttl
hasRecipient	reward.ttl
hasRewardType	reward.ttl
hasValue	reward.ttl
hasColor	suit.ttl
hasDesigner	suit.ttl
hasMaterial	suit.ttl
hasStyle	suit.ttl
caseID	case.ttl
caseName	case.ttl
caseStatus	case.ttl
isPartOf	trader.ttl
location	trader.ttl
name	trader.ttl
tradeAmount	trader.ttl
tradeItem	trader.ttl
tradeValue	trader.ttl
trades	trader.ttl
bestowAuthority	authority.ttl
grantedBy	authority.ttl
hasAuthority	authority.ttl
holdsPosition	authority.ttl
affects	fate.ttl
isDeterminedBy	fate.ttl
hasColor	planter.ttl
hasMaterial	planter.ttl
hasSize	planter.ttl
author	diary.ttl
content	diary.ttl
date	diary.ttl
entry	diary.ttl
hasAuthor	diary.ttl
hasContent	diary.ttl
hasDate	diary.ttl
hasEntry	diary.ttl
hasTitle	diary.ttl
isWrittenBy	diary.ttl
title	diary.ttl
writer	diary.ttl
hasAuthor	record.ttl
hasContent	record.ttl
hasCreationDate	record.ttl
hasIdentifier	record.ttl
employedBy	worker.ttl
hasFirstName	worker.ttl
hasGender	worker.ttl
hasID	worker.ttl
hasJobTitle	worker.ttl
hasLastName	worker.ttl
hasNationality	worker.ttl
createdBy	website.ttl
creationDate	website.ttl
description	website.ttl
domain	website.ttl
hasEmail	website.ttl
hasName	website.ttl
hasSkill	website.ttl
name	website.ttl
skillLevel	website.ttl
skillName	website.ttl
title	website.ttl
url	website.ttl
conversionFactor	acre.ttl
hasUnit	acre.ttl
hasValue	acre.ttl
hasItemCondition	return.ttl
hasItemName	return.ttl
hasPolicyDetail	return.ttl
hasPolicyNumber	return.ttl
