deathDate	[5, ['Art', 'Book', 'Family', 'History', 'Life']]
isMarriedTo	[5, ['Family', 'Man', 'Parent', 'People', 'Person']]
member	[5, ['Community', 'Family', 'Group', 'Party', 'Team']]
hasPosition	[5, ['Face', 'Hand', 'Job', 'Team', 'Work']]
length	[5, ['Area', 'Couch', 'Line', 'Way', 'Word']]
source	[5, ['Fact', 'Information', 'Power', 'Water', 'Way']]
city	[5, ['Company', 'Home', 'Party', 'Person', 'Place']]
type	[5, ['Change', 'Force', 'Question', 'Room', 'Service']]
hasResult	[5, ['Change', 'Problem', 'Result', 'Study', 'War']]
hasStudent	[5, ['Education', 'Result', 'School', 'Study', 'Teacher']]
providesService	[5, ['Business', 'Community', 'Government', 'Service', 'System']]
hasDimension	[4, ['Couch', 'Door', 'Loveseat', 'Sofa']]
hasCountry	[4, ['Company', 'Lot', 'President', 'World']]
hasShape	[4, ['Eye', 'Face', 'Others', 'Thing']]
relatedTo	[4, ['Fact', 'Law', 'Others', 'Side']]
isEnrolledIn	[4, ['Girl', 'School', 'Student', 'Study']]
studiesAt	[4, ['Education', 'Kid', 'School', 'Student']]
hasDepartment	[4, ['Business', 'Company', 'Government', 'Office']]
hasEmployee	[4, ['Business', 'Company', 'Office', 'Work']]
hasRoom	[4, ['Home', 'House', 'Office', 'Room']]
hasYear	[4, ['Art', 'Car', 'Law', 'Year']]
involves	[4, ['Case', 'Law', 'Thing', 'War']]
duration	[4, ['Moment', 'Night', 'Study', 'Time']]
endsAt	[4, ['Day', 'Morning', 'Night', 'War']]
hasActivity	[4, ['Community', 'Day', 'Morning', 'Night']]
hasTemperature	[4, ['Air', 'Day', 'Night', 'Water']]
associatedWith	[4, ['Case', 'End', 'Level', 'Result']]
creationDate	[4, ['Art', 'Case', 'Group', 'Information']]
isRelatedTo	[4, ['Case', 'Idea', 'Issue', 'Lot']]
personName	[4, ['Case', 'Community', 'Company', 'Issue']]
provide	[4, ['City', 'Kind', 'Party', 'Program']]
isParentOf	[4, ['Child', 'Family', 'Kid', 'Parent']]
birthdate	[4, ['Child', 'Family', 'People', 'Person']]
hasBirthDate	[4, ['Art', 'Family', 'Party', 'Woman']]
hasFather	[4, ['Family', 'Father', 'Man', 'Parent']]
capital	[4, ['City', 'Country', 'State', 'World']]
language	[4, ['Book', 'Country', 'Word', 'World']]
consistsOf	[4, ['Air', 'Education', 'Government', 'Week']]
employs	[4, ['Business', 'Research', 'School', 'Work']]
genre	[4, ['Art', 'Book', 'Game', 'Story']]
causes	[4, ['Change', 'End', 'Reason', 'Result']]
weight	[4, ['Man', 'Part', 'Question', 'Sofa']]
author	[4, ['Book', 'Information', 'Story', 'Word']]
hasCity	[4, ['Government', 'Home', 'Lot', 'World']]
memberName	[4, ['Community', 'Group', 'Member', 'Team']]
hasFunction	[4, ['Eye', 'Hand', 'Room', 'System']]
hasOwner	[4, ['Business', 'Home', 'House', 'Lot']]
hasCourse	[4, ['Education', 'Result', 'School', 'Study']]
subject	[4, ['Education', 'Fact', 'Study', 'Teacher']]
hasId	[4, ['Fact', 'Issue', 'Problem', 'Program']]
isOpen	[3, ['Case', 'Door', 'Issue']]
madeOf	[3, ['Art', 'Door', 'Part']]
groupName	[3, ['Group', 'Member', 'Others']]
isFullTime	[3, ['Job', 'Student', 'Work']]
brand	[3, ['Couch', 'Loveseat', 'Sofa']]
depth	[3, ['Couch', 'Loveseat', 'Water']]
hasColour	[3, ['Chair', 'Loveseat', 'chair']]
height	[3, ['Couch', 'Loveseat', 'Man']]
width	[3, ['Area', 'Couch', 'Loveseat']]
hasMinute	[3, ['Hour', 'Minute', 'Time']]
hasMinutes	[3, ['Day', 'Hour', 'Minute']]
email	[3, ['Member', 'Office', 'Person']]
employeeName	[3, ['Company', 'Office', 'Work']]
hasFurniture	[3, ['Home', 'Office', 'Room']]
hasStatus	[3, ['Case', 'Issue', 'Law']]
hasStart	[3, ['Line', 'Night', 'Way']]
isPartOfDay	[3, ['Hour', 'Morning', 'Night']]
startsAt	[3, ['Day', 'Morning', 'Night']]
hasBeginning	[3, ['Life', 'Moment', 'Time']]
hasDateTime	[3, ['Moment', 'Party', 'Time']]
hasPeriod	[3, ['Art', 'History', 'Moment']]
hasEye	[3, ['Eye', 'Face', 'Head']]
hasHead	[3, ['Body', 'Government', 'Head']]
hasSkin	[3, ['Face', 'Hand', 'Head']]
value	[3, ['Area', 'Money', 'Number']]
attendsSchool	[3, ['Child', 'Girl', 'Kid']]
hasHobby	[3, ['Girl', 'Guy', 'Kid']]
playsSport	[3, ['Guy', 'Kid', 'Team']]
school	[3, ['Child', 'Kid', 'Teacher']]
isMotherOf	[3, ['Mother', 'Parent', 'Woman']]
occupation	[3, ['Community', 'Mother', 'Person']]
childOf	[3, ['Family', 'Father', 'Parent']]
isChildOf	[3, ['Child', 'Family', 'Parent']]
cityName	[3, ['Country', 'People', 'State']]
hasCapital	[3, ['Country', 'State', 'World']]
hasComponent	[3, ['Air', 'Face', 'System']]
isComposedOf	[3, ['Air', 'Thing', 'Water']]
hasPublicationDate	[3, ['Book', 'Information', 'Research']]
isAbout	[3, ['Fact', 'Information', 'Research']]
resultsIn	[3, ['Change', 'Force', 'Research']]
hasJob	[3, ['Job', 'Man', 'Work']]
hasJobTitle	[3, ['Company', 'Job', 'Work']]
hasSalary	[3, ['Company', 'Job', 'Work']]
industry	[3, ['Business', 'Company', 'Job']]
jobTitle	[3, ['Job', 'Person', 'Work']]
salary	[3, ['Business', 'Job', 'Work']]
hasGenre	[3, ['Book', 'Game', 'Story']]
causedBy	[3, ['Change', 'Reason', 'War']]
leadsTo	[3, ['Change', 'Reason', 'Way']]
hasBrand	[3, ['Car', 'Couch', 'Sofa']]
style	[3, ['Art', 'Couch', 'Sofa']]
hasContent	[3, ['Information', 'Question', 'Word']]
bornIn	[3, ['Art', 'People', 'Person']]
isEmployed	[3, ['People', 'Person', 'Woman']]
nationality	[3, ['Art', 'Man', 'Person']]
street	[3, ['Company', 'Home', 'Person']]
hasLanguage	[3, ['Program', 'Word', 'World']]
hasDoor	[3, ['Home', 'House', 'Room']]
hasWindow	[3, ['Home', 'House', 'Room']]
hasState	[3, ['Government', 'State', 'Water']]
usedIn	[3, ['Part', 'Water', 'Word']]
owner	[3, ['Home', 'House', 'Lot']]
owns	[3, ['Business', 'Home', 'House']]
hasDay	[3, ['Day', 'Week', 'Year']]
hasHours	[3, ['Day', 'Week', 'Work']]
hasCause	[3, ['Change', 'Problem', 'War']]
year	[3, ['Art', 'Car', 'Year']]
hasFullName	[3, ['Company', 'Name', 'Work']]
hasImpact	[3, ['Change', 'Idea', 'Problem']]
hasExperience	[3, ['Program', 'Teacher', 'Team']]
hasDirection	[3, ['Force', 'Line', 'Way']]
hasSeverity	[3, ['Health', 'Issue', 'Problem']]
hasDeadline	[3, ['Issue', 'Team', 'Work']]
receives	[3, ['Education', 'Health', 'Work']]
teachesSubject	[3, ['Education', 'School', 'Teacher']]
isMadeOf	[2, ['Door', 'Thing']]
belongsCountry	[2, ['President', 'State']]
hasContinent	[2, ['President', 'World']]
presidentOf	[2, ['Government', 'President']]
hasSpecies	[2, ['Life', 'Others']]
interactsWith	[2, ['Others', 'System']]
attendsCourse	[2, ['Education', 'Student']]
courseCode	[2, ['Education', 'Student']]
courseName	[2, ['School', 'Student']]
studiesSubject	[2, ['Education', 'Student']]
takes	[2, ['School', 'Student']]
hasDimensions	[2, ['Couch', 'Loveseat']]
hasUpholstery	[2, ['Couch', 'Loveseat']]
isUpholstered	[2, ['Couch', 'Loveseat']]
hasNumberOfMinutes	[2, ['Hour', 'Minute']]
hasSeconds	[2, ['Day', 'Minute']]
hasTemporalDuration	[2, ['Hour', 'Minute']]
includes	[2, ['Morning', 'Office']]
manages	[2, ['Health', 'Office']]
numberOfEmployees	[2, ['Company', 'Office']]
follows	[2, ['Law', 'Morning']]
handles	[2, ['Case', 'Law']]
hasCaseNumber	[2, ['Case', 'Law']]
hasIdentifier	[2, ['Case', 'Law']]
hasText	[2, ['Law', 'Question']]
isEnforcedBy	[2, ['Law', 'Right']]
end	[2, ['Night', 'Time']]
hasNight	[2, ['Day', 'Night']]
hasWeather	[2, ['Day', 'Night']]
periodEnd	[2, ['Art', 'Moment']]
periodStart	[2, ['Art', 'Moment']]
time	[2, ['Moment', 'Morning']]
assignedTo	[2, ['Case', 'Issue']]
status	[2, ['Case', 'Issue']]
hasEyes	[2, ['Face', 'Head']]
hasFace	[2, ['Face', 'Head']]
hasHairColor	[2, ['Girl', 'Head']]
hasMouth	[2, ['Face', 'Head']]
hasNose	[2, ['Face', 'Head']]
hasDepth	[2, ['Chair', 'chair']]
hasWeightCapacity	[2, ['Chair', 'chair']]
amount	[2, ['Money', 'Power']]
code	[2, ['Money', 'Program']]
currency	[2, ['Country', 'Money']]
hasCurrency	[2, ['Country', 'Money']]
hasCategory	[2, ['Kind', 'Question']]
hasProperty	[2, ['Kind', 'Thing']]
hasQuality	[2, ['Air', 'Kind']]
grade	[2, ['Kid', 'School']]
hasMorning	[2, ['Day', 'Morning']]
startsWith	[2, ['Morning', 'Time']]
child	[2, ['Family', 'Girl']]
dateOfBirth	[2, ['Family', 'People']]
father	[2, ['Family', 'Parent']]
hasDateOfBirth	[2, ['Family', 'Member']]
hasDaughter	[2, ['Family', 'Father']]
hasSon	[2, ['Family', 'Father']]
isMale	[2, ['Child', 'Family']]
mother	[2, ['Family', 'Parent']]
sibling	[2, ['Family', 'Girl']]
continent	[2, ['Country', 'World']]
hasBorderWith	[2, ['Country', 'World']]
hasHumidity	[2, ['Air', 'Day']]
isPolluted	[2, ['Air', 'Water']]
temperature	[2, ['Air', 'Water']]
abstract	[2, ['Art', 'Research']]
dueDate	[2, ['Issue', 'Research']]
hasPublication	[2, ['Research', 'Study']]
hasResearcher	[2, ['Research', 'Study']]
hasTopic	[2, ['Research', 'Study']]
inField	[2, ['Job', 'Research']]
publishedIn	[2, ['Book', 'Research']]
researcher	[2, ['Research', 'Study']]
employee	[2, ['Job', 'Work']]
employer	[2, ['Job', 'Work']]
hasEmployer	[2, ['Job', 'Work']]
positionTitle	[2, ['Job', 'Work']]
worksFor	[2, ['Job', 'Work']]
hasPoint	[2, ['Line', 'Point']]
hasX	[2, ['Line', 'Point']]
hasXCoordinate	[2, ['Line', 'Point']]
hasY	[2, ['Line', 'Point']]
hasYCoordinate	[2, ['Line', 'Point']]
hasZCoordinate	[2, ['Line', 'Point']]
x	[2, ['Line', 'Point']]
xCoordinate	[2, ['Line', 'Point']]
y	[2, ['Line', 'Point']]
yCoordinate	[2, ['Line', 'Point']]
unit	[2, ['Area', 'Power']]
unitOfMeasure	[2, ['Area', 'Force']]
existsIn	[2, ['Community', 'Thing']]
hasTexture	[2, ['Face', 'Thing']]
hasCommonInterest	[2, ['Community', 'Friend']]
hasPhoneNumber	[2, ['Friend', 'People']]
isFriendWith	[2, ['Friend', 'Guy']]
hasHour	[2, ['Hour', 'Time']]
hasSecond	[2, ['Hour', 'Time']]
developedBy	[2, ['Game', 'Program']]
developer	[2, ['Game', 'Program']]
hasDeveloper	[2, ['Game', 'Program']]
hasPlatform	[2, ['Game', 'Program']]
hasReleaseDate	[2, ['Game', 'Program']]
publisher	[2, ['Book', 'Game']]
rating	[2, ['Game', 'Service']]
releaseDate	[2, ['Game', 'Program']]
derivedFrom	[2, ['Power', 'Reason']]
hasReason	[2, ['Reason', 'War']]
content	[2, ['History', 'Information']]
hasCharacter	[2, ['History', 'Story']]
heldIn	[2, ['Community', 'History']]
dimensions	[2, ['Couch', 'Sofa']]
hasCushion	[2, ['Couch', 'Sofa']]
isUsedIn	[2, ['Power', 'Sofa']]
manufacturedBy	[2, ['Part', 'Sofa']]
hasTimestamp	[2, ['Information', 'Result']]
isVerified	[2, ['Fact', 'Information']]
residesIn	[2, ['Home', 'Person']]
state	[2, ['Company', 'Person']]
hasTheme	[2, ['Party', 'Story']]
publicationDate	[2, ['Book', 'Story']]
publicationYear	[2, ['Book', 'Story']]
role	[2, ['Story', 'Team']]
writtenBy	[2, ['Community', 'Story']]
countryOf	[2, ['Place', 'World']]
partOfCountry	[2, ['City', 'World']]
hasChildren	[2, ['Man', 'Woman']]
establishedDate	[2, ['Business', 'Group']]
groupID	[2, ['Group', 'Member']]
leader	[2, ['Community', 'Group']]
memberRole	[2, ['Group', 'Team']]
capacity	[2, ['Power', 'Room']]
hasCapacity	[2, ['Lot', 'Room']]
isOccupied	[2, ['House', 'Room']]
number	[2, ['Room', 'Year']]
roomType	[2, ['House', 'Room']]
hasForm	[2, ['Life', 'Water']]
hasNumberOfRooms	[2, ['Home', 'House']]
hasRooms	[2, ['Home', 'House']]
dayOfWeek	[2, ['Day', 'Week']]
hasWeight	[2, ['Health', 'Part']]
hasInterest	[2, ['Community', 'Guy']]
model	[2, ['Car', 'Couch']]
hasMagnitude	[2, ['Force', 'Power']]
measuredIn	[2, ['Force', 'Power']]
isFatherOf	[2, ['Father', 'Parent']]
hasDays	[2, ['Month', 'Week']]
consequence	[2, ['End', 'War']]
endsWith	[2, ['Time', 'War']]
hasOutcome	[2, ['Result', 'War']]
participant	[2, ['Community', 'War']]
hasLevel	[2, ['Level', 'Study']]
hasMethod	[2, ['Study', 'Way']]
student	[2, ['School', 'Study']]
studentID	[2, ['Education', 'Study']]
studentName	[2, ['School', 'Study']]
taughtBy	[2, ['School', 'Study']]
fatherOf	[2, ['Father', 'Man']]
surname	[2, ['Man', 'People']]
hasMonth	[2, ['Month', 'Year']]
hasInput	[2, ['Program', 'System']]
hasOutput	[2, ['Program', 'System']]
hasVersion	[2, ['Program', 'System']]
hasBirthday	[2, ['Girl', 'Member']]
hasCEO	[2, ['Business', 'Company']]
hasCompanyName	[2, ['Company', 'Work']]
offersService	[2, ['Business', 'Company']]
operatesInIndustry	[2, ['Business', 'Company']]
personAge	[2, ['Community', 'Company']]
produces	[2, ['Business', 'Company']]
hasCreator	[2, ['Art', 'Idea']]
hasMedium	[2, ['Art', 'Way']]
inspiredBy	[2, ['Art', 'Idea']]
belongs	[2, ['Community', 'Government']]
hasComment	[2, ['Community', 'Result']]
joinedDate	[2, ['Community', 'Member']]
locatedAt	[2, ['Community', 'Service']]
organizedBy	[2, ['Community', 'Party']]
fullName	[2, ['Name', 'Work']]
isCausedBy	[2, ['Change', 'Problem']]
provider	[2, ['Program', 'Service']]
hasOrigin	[2, ['Idea', 'Word']]
endPoint	[2, ['Line', 'Way']]
hasEndPoint	[2, ['Line', 'Way']]
hasStartPoint	[2, ['Line', 'Way']]
startPoint	[2, ['Line', 'Way']]
offers	[2, ['Business', 'School']]
operatesIn	[2, ['Business', 'Health']]
serviceName	[2, ['Business', 'Service']]
hasDifficulty	[2, ['Level', 'Problem']]
hasDifficultyLevel	[2, ['Problem', 'Question']]
hasSkinColor	[2, ['Face', 'Hand']]
shape	[2, ['Eye', 'Face']]
company	[2, ['Book', 'Work']]
hasDateCreated	[2, ['Idea', 'Issue']]
disease	[2, ['Eye', 'Health']]
hasCondition	[2, ['Back', 'Health']]
hasDisease	[2, ['Eye', 'Health']]
hasSymptom	[2, ['Back', 'Health']]
hasTreatment	[2, ['Eye', 'Health']]
suffersFrom	[2, ['Back', 'Health']]
assigns	[2, ['Education', 'School']]
hasTeacher	[2, ['Education', 'School']]
offersCourse	[2, ['Education', 'School']]
teachesAt	[2, ['School', 'Teacher']]
teachesCourse	[2, ['Education', 'School']]
teachesIn	[2, ['School', 'Teacher']]
locatedInCountry	[2, ['City', 'State']]
isResultOf	[2, ['End', 'Result']]
hasTask	[2, ['Team', 'Work']]
hasDegree	[2, ['Education', 'Teacher']]
offeredBy	[2, ['Education', 'Service']]
